"review_id","user_id","business_id","stars","useful","funny","cool","text","date"
"vaqXobg53i7fLS7j4ECwkQ","E0S5F-wzueDqFU1Vq0v2hQ","mgTSVTF6wJGcdN1KWBjHVw","3.0","0","0","2","So I came in at lunch around 1:45.  I am the only customer.  I check in through yelp and notify the waiter that I have received a 10% off coupon for checking in.  He states, the manager no longer accepts those coupons.  

I order the Gui de Roma.  It is shrimp, sausage, and chicken on Pena pasta with a Cajun Alfredo sauce.  The pasta was cooked well, the sauce was great, chicken and shrimp tasted good.  The sausage did not taste good to me but I'm particular about sausage.  My meal came with three bread sticks and a house salad.  I also ordered a sweet tea.  My total was $11.39.  

My waiter brought my check to the table and it was $13 and something.  I inquired about the amount because the menu stated that my meal would be $8 plus my drink.  He stated he guessed it was right.  I asked him to please make sure.

Long story short, the food was good.  The service was less than desirable. Probably will not go back.","2015-09-30 19:34:29"
"F9nrvEoDi8nJCgFMXq-6VQ","hbClkeCnTfRLSlgAdXyeVQ","InS2FvXYgG1cm4CRWlWzYw","1.0","0","0","0","I can't begin to describe the awful experience we just had at this restaurant. First, the restaurant was beyond warm. Second, I have a son with special needs. Unfortunately he freaked when we walked in because he is afraid of fire and candles. We tried for about 20 minutes to calm him and have him to sit down. Most of the time we are able to do this. The entire time all the staff did was give us dirty looks and stare. NOT ONE staff member asked if they could help or do anything. The African American hostess was especially rude and unfriendly. So we had to leave and it was actually a patron who helped me find where to go to leave. If you have anyone in your party with special needs this would not be the place to go. DISGUSTING.","2018-01-05 00:47:11"
"G36KGe2KyNjLVIPMpAhiZw","vWRYJbVlkojeGOZgakzwow","MJI-bNIn3QDgiGggm9Wp1w","5.0","0","0","0","I love this place. They have the best bread and butter, and the clam chowder is sooooooo good. I wish they had more options on their menu. Now that i think of it, they used to. Not sure why the change, but regardless this place is good. Pretty pricey.","2018-09-05 23:17:45"
"D3Vh0vSG1POZ9vOYzWqHbg","EAHCCgMFoJxlOPcCPQ91SQ","LRr-aw58xVMkUu0OSL_BpQ","5.0","0","0","2","My favorite Tucson restaurant has always been Café Poca Cosa, well this is the sister breakfast/lunch restaurant with the same GREAT food!  This is now my absolute favorite lunch place in Tucson!  Too bad they're only open Monday-Friday for breakfast and lunch and I work too far away to take advantage... I was able to get there today because I had a meeting downtown.  I left so full, and sad that I couldn't finish all of my food.  I had a plate with a corn tamale - the best!  Perfectly sweet, a chipotle pork with astonishingly great flavor - this was the first bite I took, and I was taken aback by the incredible flavor in this, chili relleno - fantastic!  The best Spanish rice that I've ever had was included on the plate, along with a beautiful salad with beets - my favorite salad ingredient!  Everything came with salsa and chips, and beans, and tortillas!  All fresh, I can't think of a thing that would make it all better. The service was fast - we had everything in about 5 minutes, and the owner loves giving everyone a hug and personally checking on everyone to see how they like the food!  I will find any opportunity to make it here during the week.  I can't say enough good things about this place!  Bring cash, as it is cash only. It was a beautiful day, so we enjoyed the nice outside patio.  I will find an excuse to get back down here during the week soon!!","2018-04-19 03:49:15"
"L8sozHwJP1-2naTI705Ujw","guO_MAXwryPqDtJsNcDnUA","4pFGxnOVGW2fBE6TB3ahFg","5.0","1","0","0","Fantastic place. Dan, the owner, is a class act. You can't beat the company of Lauren and Cat. Lovely ladies.  Great people.","2017-05-19 17:59:57"
"x6vueDumhSI641mowAOBMw","BY1v4jF6r2Jpy4ZLp0nzSg","lEi0T3m96A2NXXDSn7569A","5.0","0","0","0","After a day of disappointments this place was fantastic.  We had the avocado summer salad, the chicken polenta and the mussels appetizer(which was huge!) everything was fantastic!  Located near downtown right on the river.    It was just a short walk from the Courtyard by Marriott located by the Ballpark. Would definitely eat here again.","2018-08-09 01:56:18"
"41_2nuyPi1e-9ME0UwXWzA","QPAISg3mn8-aeSn3Fa57xA","rya6tFodyr75vbuHbmka0A","5.0","0","0","0","Food was excellent and very well priced. The chai tea was really enjoyable. The atmosphere was quite good for a little whole in the wall on Whyte. It was also not busy at all, so the service was very prompt. The naan got to our table hot and delicious.","2013-10-16 14:19:28"
"qXuFcSqBgqNFJW22mZ6ckA","-k1-ZNv4zOSapUs4mcTbTQ","0WrdiQ4qJBu2Gc7wRcIfdw","1.0","1","0","0","After reading all the glowing reviews on Yelp, we decided to try this place out. Being from the South myself, I expected a nice southern breakfast. 
Wow. Was I disappointed.
I ordered the biscuit and gravy and a side of scrambled eggs. The biscuit was as hard as a rock and the gravy was made with andouille sausage.. Um, gross. I would maybe expect that from a Cajun place, but not some place that boasts a southern flair. And it did not say on the menu that it was made this way otherwise I would not have ordered it.
The eggs were so greasy. I have no idea why the eggs were so greasy. Everybody's eggs were greasy. IHOP makes better scrambled eggs.
And the service.. left little to be desired for the whole experience. Slow and inattentive.
Overall, I will not be back.","2012-06-10 19:05:13"
"_XKHHIo0niTMnuJxbfKboA","FxHLeq3wkW4o1EpHOEHFtw","NYiL2534CAAbr-ynGVbhaQ","5.0","0","0","0","The ambiance is great...has a very vintage-y feel with the brunch, dark wood, and live jazz. Great service. French 75 was pretty good. BF's dirty martini was good. The Gulf Aperitif was superb. The BBQ shrimp was amazing, and warning: you have to peel it with your fingers! (I was notified in advance). Huge cookie ice cream sandwich. It was a great experience, and we were able to get a break from fried food. Would definitely go back.","2017-12-30 17:33:42"
"5BxyQtD0_ihI8Dfa5K-Rrg","NfwF0vtXjSPcBTK7kvih5w","gr8h_e0QMTZ7X2WK6Tz4Mw","4.0","0","0","0","Good service and no wait.  I don't understand the complaints.  It is a nail salon... Not the Ritz Carlton!","2016-04-28 18:27:05"
"CjUJVcLO8lncKpCQX0XwUA","M_M-ZOfqJcx032HXGb0vYQ","qghNGLbBziWGYt83RGa7AA","1.0","1","1","1","I would give the store a 0-star if I was able to. I went in there two weeks ago because my phone was not charging properly. I have a Samsung 6 Galaxy and I told the grumpy salesperson what the problem I had with my phone was. As the store was totally empty I realize now as he started rambling on about the most expensive thing for me to purchase for my phone he was just looking for a sale. I told him that I was looking for the cheapest route and got talked into a purchase of an additional charger $14 and as I was sitting discussing this charger with him I asked about the Samsung Galaxy pad charger. I asked if it came in a standing/inclinded format. He bluntly lied to me and told me Samsung Galaxy does not make standing/incline pad chargers for their phones. Apparently he didn't have that in his store to sell . He proceeded to try to sell me the only thing he had in the store, which was a flat pad charger. I told him I was not interested in that and why didn't Samsung Galaxy make a stand up or inclined pad charger. His response was ""take it up with Samsung,  they don't make them"". 

Today I went to Best Buy looking for something else that had nothing to do with my phone. Just out of curiosity I asked the sales person in the phone area if they had any standing Chargers thinking possibly I could get a stand up pad charger from another brand. The sales person directed me over to Samsung's standing/inclined pad charger. I bought it. Apparently they do make them.

I can't believe the sales person at this Verizon store bluntly lied to me two weeks prior and said ""Samsung did not make them"". Not only was he rude to me but once he realized he was not getting a large sale out of me he rudely cut me off.  I would never recommend to anyone going into this store, in fact it was dead when I walked in with no customers at 5:30-6pm on a regular Monday through Friday afternoon. They should close the store and fire that lying, lazy, rude salesperson!

Update: I replied to Cecelia but was displeased with his reply. His focus was training his employees to obviously handle questions like this without bluntly getting caught in a lie ...and pushing  what merchandise was in the store. 

 He never apologized or didn't seem concerned about his current employee bluntly lying to a customer. As I said stay clear from the store, anyway it'll be closed soon  because it doesn't get business.","2016-07-10 06:18:15"
"cGIp54twPci18NijlUTy9A","O7NRPrT_XfZQwZoDJ2Fb5A","tt5NnIvOQ4GMxOU0rLSCxA","5.0","0","0","0","The flowers were absolutely gorgeous and everyone loved them! Thank you so much for the beautiful arrangements.","2017-07-11 17:30:14"
"ITxyazauq6fwjY_5riGUPw","U4A8_Hr3kYMImoDGIylzSg","yb2vAoH3E-R11yWmnT570w","3.0","0","0","0","I had a fish burrito and it was good, big too!  The horchata was excellent and I wish we had a Taco Bus in Virginia.  We were there at around 9:30 PM and the crowd was steady increasing as time went by.  Go for the experience and the food should not disaapoint.","2014-11-04 17:22:56"
"ejQBy3VckKA5ZocKbMuRew","XXaFBhPTRaFwG2Wm4ik4nQ","WwrkYXerVwr49F1BeX0l0Q","5.0","0","0","0","This is an adorable cafe!  Love the atmosphere and the customer service is top notch!  My husband had a breakfast panini, which I would order next time.  Super yummy!  I got the breakfast croissant which was good as well.  Their cinnamon rolls were delightful.  Can't wait to go back! (Their lunches looked very good as well).","2016-10-16 17:41:36"
"eHInQwxuQRjSIC9dGxWmhg","nlsxDX6nKcVDGWzVxdsWiQ","a3vBDY9nx50qE-156xOzJQ","4.0","2","1","4","YUM!  I love oysters!  My dad, fiance and I went for a Friday night dinner and had a lovely meal.  Demun Oyster Bar was getting more and more crowded as the night went on, but we were seated by the window and had a lovely evening.  We had 4 oysters each and each oyster was delicious.  The Demun Oyster Bar makes a homemade sauce to put ontop of the oysters that had a great bite to it.  We also requested some horseradish sauce to add a little more spice.  I had the mussels... they were excellent.  I had the tomato based sauce and I scooped the sauce up with a spoon and ate it like a soup.  My fiance had the Oyster chowder, and he doesn't even like Oysters...it was a big hit.  He also had the lamb and the pieces were prepared incredibly well, very tender and juicy.  My dad had a piece of fish that was excellent.

All in All the oysters were delicious and I will be back for more Raw Bar action... The Mussels as well were fabulous.  Great Location, Great Good, Great Atmosphere...as long as you love seafood this is a must go to place.","2013-02-05 15:26:33"
"eBgJs504UYsdIGz2qLJVbA","TDenGI2F_W89MDT3mxU81g","9xdXS7jtWjCVzL4_oPGv9A","3.0","2","1","0","This review is from July 2013. 
Came here with daughter and son in law for fourth of july week.
Appetizers were very good. we had the lobster dumplings, the potstickers, and crab cakes. All worth ordering again. Entrees weren't as good I tried the drum as I had had such a great drum at nola but unfortunately it was dry and sauce was non-existent. I cant remember what my daughter  had but she was not impressed. Son in law had steak which is not good idea at seafood specialty restaurant. 
Service was just ok.","2014-04-07 20:33:06"
"ajdXYau8v4qmHPVH-JsfUg","C2VSk5qNjCXCaoH2GGPlKA","UApicJDoDgayR1N1ZLL3vw","5.0","1","0","1","Eaten here many times. Food and service are always great. I love that you can get several menu items with smoked salmon!","2018-09-09 22:06:38"
"vZFKJ0kZC6OdnF6HNZYGzQ","4OO0MP9Y6ckoxlfmDA4zmw","UUd81cZe5bpyFLwnYIZ6MA","4.0","2","1","1","Oh Omoi, how quickly you drain me of my extra spending money!

I love this store, but I can really only drop in when they're having a sale. And boy are their sales worth it! 

The staff is exceedingly friendly, and the owner has a quirky taste that caters directly to mine. I've gotten great clothes as well as neat little tchotchkes for myself and as gifts for others. 

If you've got a little spending money and some time to peruse their inventory (which is a daunting task, because there's just so much), I highly recommend stopping by.","2010-10-21 02:36:59"
"SduxB-AF_58OM8qs0KxyOQ","iT60BGM3qH0nxsWVBqZ-MQ","SYb7oCytGSV6a3RnSFnE1g","3.0","4","0","3","Upon a friend's recommendation, I tried out this cutely-named cafe, and rather liked it. The small, single-portioned desserts were beautifully decorated but not interesting enough to me, and while I wouldn't have minded a piece of chocolate, I wanted something that would fill me up after walking around Philadelphia. 

I decided to go with a frozen drinking chocolate which curiously reminded me of Serendipity, though this was a lot smoother and preferable to their Frrrrrozen Hot Chocolate. My friend got the Aztec blend, which she liked, while I went for  a fresh fruit blend, tossing blueberries and mango into the mix. I was happy to taste and feel little bits of the fruit in the drink and to see the actual fruit go into the blender, which I believe made for an even better taste experience. I finished the entire thing, and in conclusion, think that this would be a delightful place for a casual date or for anyone with hypoglycemia looking for an energy booster.","2008-02-16 14:24:06"
"CBX_IFp2w9wbmWijXkAMiA","y4GC9FhSI1ruGaQ6H_23qw","wPVlJdKMqWkT3bSN5rwr_Q","3.0","0","0","0","I ordered a vegan steak panini.   I chose this because I wanted the thin bread.  When my order came out I got their home made bun instead (apparanntly they were out of panini) which tasted okay but it's thick and I did appreciate that they changed my order without asking me.  The flavor of the vegan steak wasn't good either.  The texture was ok but the flavor of the sauce on it wasn't.   The salad was quite good.  I payed about $18 for the sandwich and small salad.  I think that included tax.  I won't rule this place out yet because I support what they are doing, providing the community with healthy food options,  and helping animals next door, and hopefully their other menu items taste good.","2014-03-08 21:40:52"
"5AyQ3b2pokNex31mTo6x1g","8TBj8-lsfVL5WfYyvO2mvA","yz0KWVamNhqiZGz7XTClzg","5.0","0","0","0","Came in on a whim for appetizers and desserts with my wife during happy hour. This place was amazing! Sat at the bar and had great service from Hunter who was on point with food and drink recommendations. The place was a little more upscale but the prices were reasonable.  Definitely a culinary adventure. 

Tuna cones are a must try but are a little small ( so don't share!) eat them in one bite or allow the ice cream to melt a bit for the full flavor. Sweet potato beignets are a must as well! The ganache was superb. The pecan pie was a bit complex to eat and could use more integration of the cracklins. Will definitely come back for the full menu later!","2015-12-09 14:22:32"
"6Qiw2j7lyEJtpcDTP2oWoA","RQL06tm91DuHT2Zwn6znyg","6Md7LjLUqf0scKfl78CQDg","4.0","0","0","0","Got the Chicken noodle salad. Everything about it was good except the the few pieces of  chicken grilled and added at the end was tasteless and overcooked. The contrast of flavors in the salad was excellent. Overall has a healthy appealing feel and taste to it. 
The service is good,mostly young Asian men doing their job well.","2014-01-05 17:04:24"
"KHa_r3gphlYU8DXUzhMqzQ","cjIM_UQVdeLHDJVsWtxiZA","ytynqOUb3hjKeJfRj5Tshw","4.0","0","0","0","I love going to food markets, such as this one because I feel there are so many hidden gems in every corner. Back in NY, I really adore Essex Street Market and Chelsea Market, but this one was even better! There were so many vendors and different foods to choose from. The different aroma from fresh seafood to pizza to brisket sandwiches just filled the air and left me salivating each time I turned the corner.

This market was pretty packed on a weekend, yet still very spacious. I loved how there's many seating areas throughout the market. The New Yorker in me wished this market would stay open around dinner time and open on Sundays as well. Nonetheless, I know I will return!","2012-10-23 20:53:04"
"3qQ3imQbteDX8y_SO0jHXQ","hj_5YAnUwc-NyW7jPKNSPw","vYMnQXHmIuEIPilqBn-tUw","5.0","1","0","0","I received a shampoo and blow out and it was so relaxing! I love how the salon over looks the circle. It is a great place to get beauty services. I also have had a facial in the past and enjoy the relaxation area they have.","2016-04-17 03:05:18"
"AeLd2uCTD7B_W9933sXN3Q","IyIiCDg8i_ohJDf1UCUtnw","1AVczg8ZmLaFhOJdrp4pPA","4.0","0","0","0","Amazing selections, service and prices.  Huge wine and spirit selection and the staff makes great recommendations.","2017-04-04 20:03:01"
"ZidtptmzIqbTF-8wnPmazg","H8DVurSlzIH6PAJ7S-w9Cg","wFHz88EklQKK3qah4rSLJw","1.0","1","0","0","I don't usually do this but feel compelled in this case. I was waiting patiently at the bar for a drink on a busy night. A woman next to me asked the bartender for her ID back and he said, ""I already gave it back to you you drunk bitch."" I told him that that was uncalled for and he subsequently refused to serve me. That's fine and I understand how stressful that job is on a busy night. But the bartender's (I think his name is Kenny but I could be wrong) behavior and language towards a woman in this case was unacceptable in my opinion.","2017-01-09 08:16:25"
"BfVQto_CNlkwPPxmdiOzkA","yPdPATvZ95l366Pp8nVzLQ","-1B9pP_CrRBJYPICE5WbRA","3.0","2","0","0","My friend and I went here for lunch and it was pretty good. They have a little taste of everything Asian and all of the flavors and spice were there. I'm betting this place is better at dinner time, but the lunch was still very tasty. 

Because the tuna dumpling over guac got such rave reviews, I asked for an appetizer order of those, although they are not on the lunch menu. The waiter was very accommodating, although he brought out the pot stickers instead! We ate a couple of them and I knew this is not what I ordered, so we re-ordered what we wanted. I thought surely he would not charge me for both, but he did. The upside is a Yelp check-in gets you 10% off the check, so it came out fairly even. 

Service was great. You could tell they already had regulars and one of the servers was very sweet and asked people's names and made an extra effort to make everyone smile around her. 

My friend and I both got the Penang Curry with chicken lunch box special and it had good flavor. Not a lot of chicken at all, but with everything else we'd already eaten (soup and dumplings!), it didn't matter. The spicy cucumbers were good and the Tom Yum soup was so spicy and delicious!

I will def. return for dinner...although I am partial to Han....","2012-08-28 18:39:27"
"bc9aVpeB0WyByVVTnmOCWQ","N0vYEXM4dvk9UcO2OIUfvg","bbEXAEFr4RYHLlZ-HFssTA","5.0","0","0","0","I can say this is the best burger of my life!

You sit outside and Goleta holester Ave is nothing special.   But the burger is the best","2017-10-02 02:03:37"
"SL_OIQlHNpEmM0d6-JoVHA","jaP-SWrw_W4CpGf8RlQ-Wg","cbsi6TU7ojJ_exZSD-zv9w","2.0","1","0","0","Ask yourself a question, are you going for food or a blizzard. If it is anything other than a blizzard find a different DQ. Sadly it seems to be ran by young adults not even out of high school so don't expect the beat they have to offer.","2014-03-14 22:12:46"
"MB53hHzv_IMAcLcQsLbReg","GxpxKYgmVn6kJOx9unoTKQ","MMRRS6YhVRx_iN5-JhMRYg","3.0","0","0","0","I waited a long time to finally try this place and I have to say I was let down a bit. I tried the mandatory Dan Dan noodles. They were very flavorful and not too spicy. Nothing mind blowing here just a really good lo mein or spicy pasta dish with virtually no protein more or less. Also had the scallion pancakes. I was just in Chinatown recently at a place I also reviewed (first person from Yelp to do so) and they were way better there. ( I highly recommend you try that place) These were more like quesadillas laying flat where as the other ones jumped off the plate and were so much more crispy and substantial. The last appetizer I had was the Wontons in Chilli oil. These were just not good to me at all and one bite was all I needed. Basically it is steamed Wontons in a bowl with the soup being the chilli oil. Just heavy heavy choking heat with very little substance or taste. Take those same homemade wontons and pan fry them with some chilli peppers and a nice light sauce and you have could a real winner but I digress. Finally we tried the Talapia Medallions . These were fried to perfection but there were some greens mixed in that I could not chew through and had to discard via the old napkin trick which to me is a bit of a deal/star breaker.

The service was very good and the atmosphere very nice but I wouldn't go out of my way to eat here again. All I could think about was how much more I prefer Cantonese style where its all about flavors and you can add heat as you like it. I'm sure I could find better authentic Szechuan cuisine that better suits my taste just not here. It feels very commercialized and Americanized. I prefer the hole in the wall places where I am the only caucasian in the place a heck of a lot more.","2013-10-03 14:27:40"
"H1mOWfIkUjKgmI8LSRMg-Q","qa-L1hyUiB_gi2DtxwLT3A","6qHcVgHtCcH812D1v3To_A","1.0","1","1","0","I'm all for a dive bar but this place takes it to another level. The walls are old wood panel, the whole place smells disgusting, the drinks are tiny...I don't feel any need to ever go there again.","2009-05-19 20:40:54"
"JiMzrb6lQxoke8wUZB9Gcw","6V8yLIBbEYtkP69Oz1rDrw","JUlsvVAvZvGHWFfkKm0nlg","5.0","0","0","0","This is our go to spot for happy hour.  Half price margarita pitchers and great food. I love their smoked wings, texas style chili, steak tacos, and turkey BLT.  Actually i've never had a bad meal here.  When in doubt we go to el camino and always end up having a great meal and wondeful time.","2014-09-25 17:38:51"
"Pbpu4-sJAGER0B5q_QGmyQ","lHMkWKI-7IvuMhkdbLOljg","CPPOKMjjE3-au0BWdbC95Q","4.0","1","1","1","Had a Habebero Bowl.  It was tasty and a good portion for the price.Hubs has Tamales and he said they were very good. They have a nice salsa bar as well. Only real ding I give them is that their guacamole was not very good. It was almost like it might have had mayo in it....YIPES!!!Guacamole also had a lot if onion in it.  I am a purest when it comes to guacamole. Atmosphere was nice and clean. Seems Family ran establishment. I give them extra credit for that.","2017-08-28 21:06:05"
"iWcI1EsQYiJip4AUNmrOJA","LqL00C_K9Wq5DuaM43UXDA","-OIUunijjcq_ZzyyQhPPFQ","4.0","1","0","1","So I'm not a huge Greek food fan, but the souvlaki from Zorba's was quite amazing. The restaurant is a classic little Philly spot that doesn't look like much from the outside, but let's it's food so the talking. The people i was with, who do like Greek food, were gushing about the excellent hummus and Greek salad... 

I will happily return to Zorba's again.","2010-08-20 20:25:07"
"D5xPO1ELVZ1rLBIDAO4n1g","FBRjdSizGuMyxQuSSwzarg","UhSVDwQFW6mKmaEA5OTU7A","5.0","2","0","0","This a cozy little place, hidden downstairs off of 15th street.  It was my first time trying afghan food, and it was delicious!  Very reminiscent of indian food, so i have a definite bias there, but it's an amazing meal for around $6.  If you go with friends, you can order a bunch of dishes and get a variety of veggies along with a plate of rice.  They also offer three different salads (greek, afghan, and i cant remember the third), only one of which i liked (the afghan salad), but it comes along w/ur meal so its not a loss at all.  definitely will be visiting again soon!","2006-04-29 17:50:28"
"0gkG18sYjfCf09f3S7KtQw","qb9QFYDfkpBA5YMJDJHbzw","sNyHfboSOs-ESN76cYFfTA","1.0","0","0","0","This may actually be the worst falafel pita sandwich I have seen in my life. I have eaten a lot of falafel. To pay upwards of five dollars for this is absolute robbery, and they would never get away with it off campus. IV Deli Mart's falafel isn't even that great, but it shines in comparison to this. Do not go here.","2016-10-27 01:06:01"
"l9fyXeu3FJmnHEMMChMt3w","EMKHXGUQ2qcYTOnYDSK6fA","laV1qL3qhGFOfkPbHo3SVQ","5.0","0","0","0","Happened upon this place (visiting family from out of town) and were happy to get a quick and yummy bite before heading to meet up with family. It's a small little place with a lot of classic Italian dishes, some sandwiches and St. Louis-style pizza options. My husband and I split a sandwich and got Italian wedding soup to go with it! 

The lady at the counter was super nice and friendly. Would definitely recommend stopping in! 

Parking is in the lot and sandwiches are about $10. There are $10 lunch specials too.","2016-09-18 19:22:15"
"SmLs1f77ODkG_eFvuJOdsg","mfQK7RZ5n_zlH8V9FcUXnA","M2ZrrqseHE5xssUrOL0Gtg","5.0","0","0","0","The breakfast is always cooked just right and this is a fun place to eat. Nothing fancy just a great place to go. Highly recommended!","2018-06-19 18:29:31"
"ZY9p6muoYwW9FelCwd7OkA","wYwijDh0rAK6soYG0Pg61w","CjURqyvkC2nPX9WZao_RNA","5.0","0","0","0","I love to explore all the treasures in here! The owners and people who work there are so nice. If you happen to catch the auction, well, extra bonus! There's something for everyone","2018-06-08 23:55:20"
"XWNT-kOK9mmm9xN1xmdA9A","gq1NgzN4HkT2-n38D8lswQ","PxEiXqMAzzvp8GFlb5EoLg","2.0","2","0","0","Stopped in on a Saturday night that wasn't particularly crowded.  Service was definitely slow - 45+ minutes for entrees.  Our table was overflowing with empty glasses and plates - not bus service to make room or clear dishes.  Had to track down our waiter to get our check at the end of the night.  Ordered the $14 lamb burger medium rare that came out gray, dried out and seriously overcooked.  Would have sent it back but just took too long to make the first one. Other entrees for dining companions were 2-3 star.  Beers (tap) were $7-$8 each.  Do yourself a favor - go next door to McMenamin's and get a better selection of beer, for more realistic pricing, and a $9 burger that is twice the size of what they serve here.","2015-12-20 20:13:51"
"etx9TY-5YByQGIR3dFbN_w","oH2ecUtSkT--BzUO22TFUQ","Jn_F3hYqknRTepCg6om04Q","5.0","0","0","0","Love this place - their burritos and fruit tea are a once a week appointment!","2014-11-12 20:57:14"
"Ioi_RMBvhEAYZg0vjeRwrw","5mo4zCTWU_MQf1tdGAoV4g","O6RCCmz8-x4NhWJpI8KQug","4.0","0","0","0","I admire Breakfast for opening their space to all-ages shows, regularly featuring artists' photos, paintings, even sculptures, and hosting casual food pop ups. 

I know many reviewers have said the left side of the shop is gimmicky and ""too hip"" (branded merch, surf/skate mags, and comfy chairs), but the last time I was here kids were loving the connect four out on the table-- what's to hate about that? 

That said, their espresso can be hit or miss, and sometimes my Gibraltar milk is a little too hot and a little too fluffy, but they use good beans and their drip brew is great. Yes, their staff can be intimidatingly terse, but regulated cheeriness (that's the norm at shops that rhyme with CandleJar) doesn't have a place here. I like that. 

Where else in Santa Barbara can you sit on a sofa and drink a cuppa? Find an outlet next to your table? Simple problems; Breakfast is a simple answer.","2018-09-03 18:35:48"
"TcpDc0lxqNQLU_YiJc0YzA","err3yBHIVDEnCsdHnLpXoQ","_JXfCdMu1TFblbhJ5KT7fw","2.0","1","0","0","Not sure what happened to this place. A few years back I really loved it, but every time I've gone in the food has been increasingly bland. Their pad ke mao is really mediocre. It has very little flavor and is made with regular egg noodles like you'd find in tuna casserole. I keep hoping I go on an off night but it's clear that their standards have slipped. There are many more Thai options in town.","2017-10-24 22:16:28"
"0M_OoLraThgtWPY9HbtfCA","Vt8Vqe71bl0TAu67022LTA","YUUMXtU66B4rxwJohSQm7A","4.0","0","0","0","It's warm, gooey chocolate chip cookies at your door. When you're in pajamas and it's 11pm. I mean, come on. I placed and order online and the order came in 20 minutes! Oh, and they also have chocolate milk and ice cream.  Yeah. I know. 

Do yourself a favor and get the cookie pizza. Ice cream with a freshly baked cookie is the way to go. Will you hate yourself tomorrow? Probably, but it's pretty awesome, you guys.","2015-10-18 17:27:21"
"gkf1wdXX8AmxOjitYNEpEQ","_uSY2XUS2JCkoJspaRjO2A","wUnLSg_GKfEIQ5CQQ770_g","4.0","0","0","0","Great service, understated ambiance, impeccable and somewhat creative Italian food.  Not the best value for your dollar, but undoubtedly a quality dining experience.","2010-07-09 00:30:32"
"5FGBDgm00aEvat3TKR3KdA","uLT7fsOH0-KdUDGBw6j-fw","a2GIcDZ0P6ABM-_siJfmjg","5.0","2","1","2","Such a beautiful store - I love this place! It's one of my favorite metaphysical and new age stores I've ever been to. They have so much great product, and so much variety. Tons of awesome books on every subject you could be looking for, meditation, tarot, spirituality, reiki, dreams, crystals, and the list could go on. They also have an amazing selection of crystals, gemstones and jewelry. Most of it is locked away and you have to ask a staff member to get out various pieces if you want to look, which is not my favorite way to browse, but I understand this policy and generally the staff are very friendly and approachable. So much great energy in this place! This is an incredible store and highly recommended.","2014-05-26 19:11:54"
"Zwh3HNWNK3x4prbMT3-n-g","6BZMGaiBMQSZ639VfjbVaA","CYwC5OjwCN6ib_AQDxi3Ow","3.0","0","0","0","Food is what you'd expect at any In-N-Out. What I really hate about this particular location is that the drive thru takes absolutely forever. It could be due to the fact that this is the only one (that I know of) in the Santa Barbara area... but still.","2016-01-30 09:16:42"
"RonwTwg8Cw7h3DgdJzI4ZQ","FQr1xmpRSe08fBUqeda_cg","X_E7U2lVNEwbH_gpOBmAHQ","3.0","0","0","0","I came here with a large group of people. I don't feel as if this is a good place for large groups...the seating just really doesn't accommodate so half our party left. Those of us that remained (6 of us) ordered food and drinks. I really enjoyed the guac and the drinks. The tacos were just ok. The steak was probably the best, followed by the pastor....I didn't even finish the shrimp and bacon one even though the waitress recommend it. Difference in taste buds I guess because I didn't like it at all. This place Is also EXTREMELY loud but I guess that just goes with the territory around here. I did like that the waitress broke up our bill into individual checks without even asking!","2017-05-02 22:00:50"
"mBGIrkcp6xZhq5Y0poagBA","HWfVayOAy4EojK-95kchZw","lmmPwUAK2F2sV3Tvx0pDHQ","5.0","0","0","0","We order from here at least once a week. The pizza and wings are always great, and nice and hot when they get to our door. Love the new deep dish pizza! Delivery is always fast, and they are open late.","2016-10-26 19:24:11"
"xytt8jN1en100L1yi6UEOg","_kH__ZEQWdqUmtZxeQXvAg","Z8uwE4woiskwAWLyPTs5lw","5.0","0","0","0","Having my hair done at the same place in NJ for 8 years, I was super nervous to switch hair colorists when I moved to the area. Kadi, however, exceeded all my expectations and did an amazing job on my color. I am so happy I bit the bullet and tried someplace new!","2017-12-17 17:39:04"
