"business_id","name","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","attributes","categories","hours"
"z4yBWuipKoas_hK9RrSARA","Fine Wine & Good Spirits - Premium Collection","The Court At Grant Ave, 2550 Grant Ave","Philadelphia","PA","19114","40.0779888","-75.0273447","4.0","12","1","{restaurantspricerange2=2, restaurantstakeout=False, drivethru=None, businessacceptscreditcards=True, bikeparking=True, restaurantsdelivery=True, businessparking={'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}}","Food, Beer, Wine & Spirits","{sunday=11:0-19:0, saturday=9:0-22:0, tuesday=9:0-22:0, wednesday=9:0-22:0, thursday=9:0-22:0, friday=9:0-22:0, monday=0:0-0:0}"
"ObduC1ld-h8FIU0lEb5hlA","Jiffy Lube","7443 E. Broadway Blvd.","Tucson","AZ","85710","32.221405","-110.833747","4.0","72","1","{businessacceptscreditcards=True}","Oil Change Stations, Automotive, Auto Repair","{saturday=7:0-18:0, tuesday=7:0-18:0, wednesday=7:0-18:0, thursday=7:0-18:0, friday=7:0-18:0, monday=0:0-0:0}"
"yp9w-WtBpw0xbS4uXeDfyw","Natural Healing Care Center","2231 E Speedway Blvd","Tucson","AZ","85719","32.2363932","-110.938770795","4.5","16","1","{businessparking={'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, acceptsinsurance=False, businessacceptscreditcards=True, byappointmentonly=True, wifi=u'no'}","Health & Medical, Massage, Physical Therapy, Acupuncture, Cannabis Clinics, Food, Naturopathic/Holistic, Grocery, Massage Therapy, Medical Cannabis Referrals, Cannabis Tours, Doctors, Beauty & Spas","{wednesday=10:0-18:0, thursday=10:0-17:0, friday=10:0-17:0, tuesday=10:0-18:0, monday=10:0-17:0}"
"Z07SpS9S5WCV_I5x1sN4yA","Pat's Philly Pretzels","670 E 42nd St","Indianapolis","IN","46205","39.8325084","-86.1454074","4.0","63","0","{restaurantspricerange2=1, restaurantstakeout=True, businessacceptscreditcards=True, bikeparking=True, restaurantsdelivery=True, businessparking={'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, caters=True}","Food, Pretzels, Bakeries","{saturday=10:0-18:0, tuesday=10:0-18:0, wednesday=10:0-18:0, thursday=10:0-18:0, friday=10:0-18:0, monday=10:0-18:0}"
"rARTlhogYHruyMsuNkRV6A","Taco Bell","2003 Zumbehl Rd","Saint Charles","MO","63303","38.7827597","-90.5327613","2.5","13","1","{alcohol=u'none', businessacceptscreditcards=True, goodforkids=True, restaurantsreservations=False, wifi=u'no', bikeparking=True, businessparking={'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, caters=False, restaurantsgoodforgroups=True, restaurantsattire=u'casual', restaurantstakeout=True, restaurantspricerange2=1, drivethru=True, goodformeal={'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}, ambience={'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}, noiselevel=u'average', restaurantsdelivery=True, hastv=True, outdoorseating=False}","Restaurants, Breakfast & Brunch, Fast Food, Mexican, Tacos, Tex-Mex","{sunday=9:0-0:0, saturday=9:0-0:0, tuesday=9:0-22:0, wednesday=9:0-22:0, thursday=9:0-22:0, friday=9:0-0:0, monday=9:0-22:0}"
"v29k1faKHDdtJisrTauBRw","Royal Farms","3314 Market St","Aston","PA","19014","39.843615","-75.426046","2.5","13","1","{restaurantspricerange2=2, restaurantstakeout=True, businessacceptscreditcards=True, bikeparking=True, restaurantsdelivery=True, businessparking={'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}}","Food, Do-It-Yourself Food, Gas Stations, Automotive","{sunday=0:0-0:0, saturday=0:0-0:0, tuesday=0:0-0:0, wednesday=0:0-0:0, thursday=0:0-0:0, friday=0:0-0:0, monday=0:0-0:0}"
"J3g66wKek-2FTCotE7em5w","Cody's Original Roadhouse","3101 Commercial Way","Spring Hill","FL","34606","28.4760621","-82.6145323","3.0","128","1","{alcohol=u'full_bar', businessacceptscreditcards=True, wifi=u'no', goodforkids=True, bikeparking=True, restaurantsreservations=True, businessparking={'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, caters=False, restaurantsgoodforgroups=True, restaurantsattire=u'casual', restaurantspricerange2=2, restaurantstakeout=True, goodformeal={'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}, happyhour=True, ambience={'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}, noiselevel=u'average', restaurantsdelivery=True, hastv=True, outdoorseating=False}","Steakhouses, Restaurants, Pizza, American (New), American (Traditional)","{sunday=11:0-21:0, saturday=11:0-22:0, tuesday=11:0-21:0, wednesday=11:0-21:0, thursday=11:0-21:0, friday=11:0-22:0, monday=0:0-0:0}"
"Bb3gOleSBIq9CYtVtfmvUw","Press And Release Printing","","Philadelphia","PA","19122","39.9795244","-75.145782","5.0","16","1","{restaurantstakeout=False, businessacceptscreditcards=True, byappointmentonly=True, restaurantsdelivery=True}","Screen Printing/T-Shirt Printing, Marketing, Local Services, Printing Services, Screen Printing, Professional Services, Graphic Design","{wednesday=9:0-17:30, thursday=9:0-17:30, friday=9:0-17:30, tuesday=9:0-17:30, monday=9:0-17:30}"
"rqf9lnFvPuRWE5rb_pm3sA","Growler's Pizza Grill","9931 W Cable Car St","Boise","ID","83709","43.5909252","-116.3053962","4.0","54","1","{alcohol=u'beer_and_wine', businessacceptscreditcards=True, goodforkids=True, restaurantsreservations=False, bikeparking=True, businessparking={'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, byappointmentonly=False, restaurantsgoodforgroups=True, restaurantsattire='casual', restaurantspricerange2=2, restaurantstakeout=True, goodformeal={'dessert': False, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': None}, restaurantstableservice=False, ambience={'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': None, 'classy': False, 'casual': None}, happyhour=True, restaurantsdelivery=False, noiselevel=u'quiet', hastv=True, outdoorseating=True}","Restaurants, Sandwiches, Burgers, Pizza","{sunday=11:0-21:0, saturday=11:0-22:0, tuesday=11:0-21:0, wednesday=11:0-21:0, thursday=11:0-21:0, friday=11:0-22:0, monday=11:0-21:0}"
"qLIb2QTmlj0WWBV5klE6hA","Chive Cafe","74 N Main St","Lambertville","NJ","08530","40.3686171259","-74.9432768673","4.5","147","1","{alcohol=u'none', businessacceptscreditcards=True, wifi=u'free', bikeparking=True, goodforkids=True, restaurantsreservations=True, businessparking={'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, caters=True, restaurantsgoodforgroups=True, restaurantsattire=u'casual', restaurantstakeout=True, restaurantspricerange2=2, goodformeal={'dessert': False, 'latenight': False, 'lunch': True, 'dinner': None, 'brunch': None, 'breakfast': None}, ambience={'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}, happyhour=False, restaurantsdelivery=True, noiselevel='average', hastv=False, outdoorseating=True}","Restaurants, Event Planning & Services, Coffee & Tea, Breakfast & Brunch, Food, Cafes, Caterers","{sunday=8:0-15:0, saturday=8:0-15:0, tuesday=7:30-15:0, wednesday=7:30-15:0, thursday=7:30-15:0, friday=7:30-15:0, monday=7:30-15:0}"
